"","id","urls","datum","vykon"
"9970","111017226","./detail.php?lic-id=111017226&sequence=1&total=1",2010-11-12,0.008
"9971","111017227","./detail.php?lic-id=111017227&sequence=1&total=1",2010-12-22,3.99
"9972","111017228","./detail.php?lic-id=111017228&sequence=1&total=1",2010-10-27,0.021
"9973","111017229","./detail.php?lic-id=111017229&sequence=1&total=1",2010-11-19,0.005
"9974","111017230","./detail.php?lic-id=111017230&sequence=1&total=1",2010-12-22,1.049
"9975","111017231","./detail.php?lic-id=111017231&sequence=1&total=1",2010-11-25,0.168
"9976","111017232","./detail.php?lic-id=111017232&sequence=1&total=1",2010-12-08,0.005
"9977","111017233","./detail.php?lic-id=111017233&sequence=1&total=1",2010-11-04,0.03
"9978","111017234","./detail.php?lic-id=111017234&sequence=1&total=1",2010-11-11,2.999
"9979","111017235","./detail.php?lic-id=111017235&sequence=1&total=1",2010-11-11,2.995
"9980","111017236","./detail.php?lic-id=111017236&sequence=1&total=1",2010-11-19,0.005
"9981","111017237","./detail.php?lic-id=111017237&sequence=1&total=1",2010-11-11,2.999
"9982","111017238","./detail.php?lic-id=111017238&sequence=1&total=1",2010-11-23,0.005
"9983","111017239","./detail.php?lic-id=111017239&sequence=1&total=1",2010-11-26,0.04
"9984","111017240","./detail.php?lic-id=111017240&sequence=1&total=1",2010-11-01,10.211
"9985","111017243","./detail.php?lic-id=111017243&sequence=1&total=1",2010-10-27,0.1
"9986","111017244","./detail.php?lic-id=111017244&sequence=1&total=1",2010-11-17,0.015
"9987","111017245","./detail.php?lic-id=111017245&sequence=1&total=1",2010-10-27,0.149
"9988","111017246","./detail.php?lic-id=111017246&sequence=1&total=1",2010-11-15,1.938
"9989","111017247","./detail.php?lic-id=111017247&sequence=1&total=1",2010-11-29,0.08
"9990","111017248","./detail.php?lic-id=111017248&sequence=1&total=1",2010-12-18,0.013
"9991","111017249","./detail.php?lic-id=111017249&sequence=1&total=1",2010-11-29,2.969
"9992","111017250","./detail.php?lic-id=111017250&sequence=1&total=1",2010-12-21,0.727
"9993","111017251","./detail.php?lic-id=111017251&sequence=1&total=1",2010-11-16,0.996
"9994","111017252","./detail.php?lic-id=111017252&sequence=1&total=1",2010-11-08,0.246
"9995","111017253","./detail.php?lic-id=111017253&sequence=1&total=1",2010-11-19,0.207
"9996","111017254","./detail.php?lic-id=111017254&sequence=1&total=1",2010-12-22,0.861
"9997","111017256","./detail.php?lic-id=111017256&sequence=1&total=1",2010-10-27,0.009
"9998","111017257","./detail.php?lic-id=111017257&sequence=1&total=1",2010-11-08,0.05
"9999","111017258","./detail.php?lic-id=111017258&sequence=1&total=1",2010-10-27,0.006
"10000","111017259","./detail.php?lic-id=111017259&sequence=1&total=1",2010-12-16,0.022
"10001","111017260","./detail.php?lic-id=111017260&sequence=1&total=1",2010-11-16,0.005
"10002","111017261","./detail.php?lic-id=111017261&sequence=1&total=1",2010-11-12,0.005
"10003","111017262","./detail.php?lic-id=111017262&sequence=1&total=1",2010-11-12,0.005
"10004","111017263","./detail.php?lic-id=111017263&sequence=1,2,3,4&total=4",2010-11-25,0.107
"10005","111017264","./detail.php?lic-id=111017264&sequence=1&total=1",2010-10-27,0.871
"10006","111017265","./detail.php?lic-id=111017265&sequence=1&total=1",2010-11-15,0.992
"10007","111017266","./detail.php?lic-id=111017266&sequence=1&total=1",2010-11-24,0.009
"10008","111017267","./detail.php?lic-id=111017267&sequence=1&total=1",2010-10-27,1.035
"10009","111017268","./detail.php?lic-id=111017268&sequence=1,2,3,4,5,6,7&total=7",2010-11-16,0.202
"10010","111017269","./detail.php?lic-id=111017269&sequence=1&total=1",2010-11-10,0.03
"10011","111017270","./detail.php?lic-id=111017270&sequence=1&total=1",2010-11-15,0.03
"10012","111017272","./detail.php?lic-id=111017272&sequence=1&total=1",2010-11-15,0.998
"10013","111017273","./detail.php?lic-id=111017273&sequence=1&total=1",2010-10-26,0.099
"10014","111017274","./detail.php?lic-id=111017274&sequence=1&total=1",2010-11-15,0.999
"10015","111017275","./detail.php?lic-id=111017275&sequence=1&total=1",2010-11-16,0.04
"10016","111017276","./detail.php?lic-id=111017276&sequence=1&total=1",2010-10-27,0.07
"10017","111017277","./detail.php?lic-id=111017277&sequence=1&total=1",2010-11-18,1.58
"10018","111017279","./detail.php?lic-id=111017279&sequence=1&total=1",2010-10-25,0.607
"10019","111017280","./detail.php?lic-id=111017280&sequence=1&total=1",2010-11-11,0.021
"10020","111017281","./detail.php?lic-id=111017281&sequence=1,2&total=2",2010-11-16,0.042
"10021","111017282","./detail.php?lic-id=111017282&sequence=1&total=1",2010-11-05,0.004
"10022","111017284","./detail.php?lic-id=111017284&sequence=1,2&total=2",2010-10-26,0.05
"10023","111017285","./detail.php?lic-id=111017285&sequence=1&total=1",2010-11-09,0.102
"10024","111017286","./detail.php?lic-id=111017286&sequence=1&total=1",2010-11-08,1.354
"10025","111017288","./detail.php?lic-id=111017288&sequence=1&total=1",2010-12-01,0.215
"10026","111017289","./detail.php?lic-id=111017289&sequence=1&total=1",2010-12-08,2.155
"10027","111017290","./detail.php?lic-id=111017290&sequence=1&total=1",2010-11-24,0.998
"10028","111017291","./detail.php?lic-id=111017291&sequence=1&total=1",2010-11-30,0.014
"10029","111017292","./detail.php?lic-id=111017292&sequence=1&total=1",2010-12-07,0.009
"10030","111017293","./detail.php?lic-id=111017293&sequence=1&total=1",2010-11-10,0.05
"10031","111017294","./detail.php?lic-id=111017294&sequence=1&total=1",2010-12-15,0.1
"10032","111017295","./detail.php?lic-id=111017295&sequence=1,2,3,4,5,6,7,8,9,10,11,12,13&total=13",2010-12-13,0.659
"10033","111017296","./detail.php?lic-id=111017296&sequence=1&total=1",2010-11-10,0.025
"10034","111017297","./detail.php?lic-id=111017297&sequence=1,2&total=2",2010-11-23,0.01
"10035","111017299","./detail.php?lic-id=111017299&sequence=1&total=1",2010-12-13,3.64
"10036","111017300","./detail.php?lic-id=111017300&sequence=1&total=1",2010-11-30,0.01
"10037","111017302","./detail.php?lic-id=111017302&sequence=1&total=1",2010-11-04,0.005
"10038","111017303","./detail.php?lic-id=111017303&sequence=1&total=1",2010-11-23,0.168
"10039","111017305","./detail.php?lic-id=111017305&sequence=1&total=1",2010-11-30,0.012
"10040","111017306","./detail.php?lic-id=111017306&sequence=1,2,3&total=3",2010-12-09,0.041
"10041","111017307","./detail.php?lic-id=111017307&sequence=1&total=1",2010-10-27,0.801
"10042","111017308","./detail.php?lic-id=111017308&sequence=1&total=1",2010-10-29,0.02
"10043","111017309","./detail.php?lic-id=111017309&sequence=1&total=1",2010-11-10,0.005
"10044","111017310","./detail.php?lic-id=111017310&sequence=1&total=1",2010-11-03,0.148
"10045","111017311","./detail.php?lic-id=111017311&sequence=1&total=1",2010-11-05,0.016
"10046","111017312","./detail.php?lic-id=111017312&sequence=1&total=1",2010-12-01,0.005
"10047","111017313","./detail.php?lic-id=111017313&sequence=1&total=1",2010-11-08,0.024
"10048","111017314","./detail.php?lic-id=111017314&sequence=1&total=1",2010-12-10,0.013
"10049","111017315","./detail.php?lic-id=111017315&sequence=1&total=1",2010-11-30,0.272
"10050","111017316","./detail.php?lic-id=111017316&sequence=1&total=1",2010-11-23,0.005
"10051","111017317","./detail.php?lic-id=111017317&sequence=1&total=1",2010-11-11,4.198
"10052","111017318","./detail.php?lic-id=111017318&sequence=1&total=1",2010-11-03,0.029
"10053","111017319","./detail.php?lic-id=111017319&sequence=1&total=1",2010-11-24,0.975
"10054","111017320","./detail.php?lic-id=111017320&sequence=1&total=1",2010-11-15,0.216
"10055","111017321","./detail.php?lic-id=111017321&sequence=1,2&total=2",2010-12-15,0.06
"10056","111017322","./detail.php?lic-id=111017322&sequence=1&total=1",2010-11-11,0.004
"10057","111017323","./detail.php?lic-id=111017323&sequence=1&total=1",2010-11-11,0.016
"10058","111017324","./detail.php?lic-id=111017324&sequence=1&total=1",2010-11-19,0.05
"10059","111017325","./detail.php?lic-id=111017325&sequence=1&total=1",2010-10-27,0.1
"10060","111017326","./detail.php?lic-id=111017326&sequence=1,2&total=2",2010-11-12,1.018
"10061","111017327","./detail.php?lic-id=111017327&sequence=1,2&total=2",2010-12-21,0.347
"10062","111017328","./detail.php?lic-id=111017328&sequence=1&total=1",2010-12-07,2.354
"10063","111017329","./detail.php?lic-id=111017329&sequence=1&total=1",2010-11-11,0.03
"10064","111017330","./detail.php?lic-id=111017330&sequence=1&total=1",2010-11-25,0.795
"10065","111017331","./detail.php?lic-id=111017331&sequence=1&total=1",2010-12-03,0.09
"10066","111017332","./detail.php?lic-id=111017332&sequence=1&total=1",2010-12-27,0.03
"10067","111017333","./detail.php?lic-id=111017333&sequence=1&total=1",2010-11-15,0.14
"10068","111017335","./detail.php?lic-id=111017335&sequence=1&total=1",2010-11-23,0.138
"10069","111017336","./detail.php?lic-id=111017336&sequence=1,2&total=2",2010-11-12,3.8
"10070","111017339","./detail.php?lic-id=111017339&sequence=1&total=1",2010-12-28,3.151
"10071","111017340","./detail.php?lic-id=111017340&sequence=1&total=1",2010-11-23,0.008
"10072","111017341","./detail.php?lic-id=111017341&sequence=1&total=1",2010-12-07,1.231
"10073","111017342","./detail.php?lic-id=111017342&sequence=1&total=1",2010-11-23,0.249
"10074","111017343","./detail.php?lic-id=111017343&sequence=1&total=1",2010-11-24,0.234
"10075","111017344","./detail.php?lic-id=111017344&sequence=1&total=1",2010-11-05,0.008
"10076","111017346","./detail.php?lic-id=111017346&sequence=1,2,3&total=3",2010-11-27,0.05
"10077","111017347","./detail.php?lic-id=111017347&sequence=1&total=1",2010-11-05,2.916
"10078","111017348","./detail.php?lic-id=111017348&sequence=1&total=1",2010-11-02,0.624
"10079","111017349","./detail.php?lic-id=111017349&sequence=1&total=1",2010-11-10,1.48
"10080","111017350","./detail.php?lic-id=111017350&sequence=1&total=1",2010-11-19,0.005
"10081","111017351","./detail.php?lic-id=111017351&sequence=1&total=1",2010-11-17,0.003
"10082","111017353","./detail.php?lic-id=111017353&sequence=1&total=1",2010-12-21,2.566
"10083","111017354","./detail.php?lic-id=111017354&sequence=1&total=1",2010-11-16,0.005
"10084","111017355","./detail.php?lic-id=111017355&sequence=1&total=1",2010-11-09,0.27
"10085","111017356","./detail.php?lic-id=111017356&sequence=1&total=1",2017-11-16,1.89
"10086","111017357","./detail.php?lic-id=111017357&sequence=1,2&total=2",2010-11-17,0.034
"10087","111017358","./detail.php?lic-id=111017358&sequence=1&total=1",2010-11-25,1.2
"10088","111017359","./detail.php?lic-id=111017359&sequence=1&total=1",2010-11-19,0.011
"10089","111017360","./detail.php?lic-id=111017360&sequence=1&total=1",2010-11-17,0.108
"10090","111017361","./detail.php?lic-id=111017361&sequence=1&total=1",2010-11-22,0.396
"10091","111017362","./detail.php?lic-id=111017362&sequence=1,2&total=2",2010-12-02,0.03
"10092","111017363","./detail.php?lic-id=111017363&sequence=1&total=1",2010-12-14,0.1
"10093","111017364","./detail.php?lic-id=111017364&sequence=1&total=1",2010-11-27,0.029
"10094","111017365","./detail.php?lic-id=111017365&sequence=1&total=1",2010-11-27,0.029
"10095","111017366","./detail.php?lic-id=111017366&sequence=1&total=1",2010-11-08,0.064
"10096","111017367","./detail.php?lic-id=111017367&sequence=1&total=1",2010-11-03,0.01
"10097","111017368","./detail.php?lic-id=111017368&sequence=1,2&total=2",2010-11-23,0.021
"10098","111017369","./detail.php?lic-id=111017369&sequence=1,2&total=2",2010-11-09,0.055
"10099","111017370","./detail.php?lic-id=111017370&sequence=1&total=1",2010-11-19,0.03
"10100","111017371","./detail.php?lic-id=111017371&sequence=1,2&total=2",2010-11-01,4.872
"10101","111017372","./detail.php?lic-id=111017372&sequence=1,2&total=2",2010-11-11,0.087
"10102","111017373","./detail.php?lic-id=111017373&sequence=1,2&total=2",2010-12-08,0.03
"10103","111017374","./detail.php?lic-id=111017374&sequence=1&total=1",2010-11-22,2.724
"10104","111017375","./detail.php?lic-id=111017375&sequence=1&total=1",2010-11-19,0.03
"10105","111017376","./detail.php?lic-id=111017376&sequence=1&total=1",2010-12-08,0.005
"10106","111017377","./detail.php?lic-id=111017377&sequence=1&total=1",2010-11-22,0.337
"10107","111017378","./detail.php?lic-id=111017378&sequence=1,2&total=2",2010-12-10,0.009
"10108","111017379","./detail.php?lic-id=111017379&sequence=1,2&total=2",2010-11-23,0.019
"10109","111017380","./detail.php?lic-id=111017380&sequence=1&total=1",2010-11-19,0.15
"10110","111017381","./detail.php?lic-id=111017381&sequence=1&total=1",2010-11-20,0.005
"10111","111017382","./detail.php?lic-id=111017382&sequence=1&total=1",2010-11-16,0.03
"10112","111017383","./detail.php?lic-id=111017383&sequence=1,2&total=2",2010-11-23,0.06
"10113","111017384","./detail.php?lic-id=111017384&sequence=1&total=1",2010-12-10,0.515
"10114","111017385","./detail.php?lic-id=111017385&sequence=1&total=1",2010-11-23,0.005
"10115","111017386","./detail.php?lic-id=111017386&sequence=1&total=1",2010-11-20,0.005
"10116","111017387","./detail.php?lic-id=111017387&sequence=1&total=1",2010-11-04,0.005
"10117","111017388","./detail.php?lic-id=111017388&sequence=1&total=1",2010-12-01,1.479
"10118","111017389","./detail.php?lic-id=111017389&sequence=1&total=1",2010-11-18,1.714
"10119","111017390","./detail.php?lic-id=111017390&sequence=1&total=1",2010-11-10,0.005
"10120","111017391","./detail.php?lic-id=111017391&sequence=1&total=1",2010-11-26,0.005
"10121","111017393","./detail.php?lic-id=111017393&sequence=1&total=1",2010-11-27,0.02
"10122","111017394","./detail.php?lic-id=111017394&sequence=1&total=1",2010-11-24,1.172
"10123","111017395","./detail.php?lic-id=111017395&sequence=1&total=1",2010-11-09,0.099
"10124","111017396","./detail.php?lic-id=111017396&sequence=1&total=1",2010-12-09,5
"10125","111017399","./detail.php?lic-id=111017399&sequence=1&total=1",2010-11-23,0.997
"10126","111017400","./detail.php?lic-id=111017400&sequence=1&total=1",2010-11-24,0.005
"10127","111017401","./detail.php?lic-id=111017401&sequence=1&total=1",2010-11-11,0.052
"10128","111017402","./detail.php?lic-id=111017402&sequence=1&total=1",2010-11-26,0.005
"10129","111017404","./detail.php?lic-id=111017404&sequence=1&total=1",2010-11-05,0.705
"10130","111017406","./detail.php?lic-id=111017406&sequence=1&total=1",2010-11-05,0.03
"10131","111017407","./detail.php?lic-id=111017407&sequence=1&total=1",2010-12-02,0.005
"10132","111017408","./detail.php?lic-id=111017408&sequence=1&total=1",2010-11-25,0.917
"10133","111017410","./detail.php?lic-id=111017410&sequence=1&total=1",2010-12-07,0.98
"10134","111017411","./detail.php?lic-id=111017411&sequence=1,2,3&total=3",2010-11-05,1.572
"10135","111017412","./detail.php?lic-id=111017412&sequence=1&total=1",2010-11-09,0.03
"10136","111017413","./detail.php?lic-id=111017413&sequence=1&total=1",2010-12-13,1.718
"10137","111017415","./detail.php?lic-id=111017415&sequence=1&total=1",2010-12-30,2
"10138","111017417","./detail.php?lic-id=111017417&sequence=1&total=1",2010-12-01,4.032
"10139","111017418","./detail.php?lic-id=111017418&sequence=1&total=1",2010-11-20,0.058
"10140","111017419","./detail.php?lic-id=111017419&sequence=1&total=1",2010-11-23,0.005
"10141","111017420","./detail.php?lic-id=111017420&sequence=1&total=1",2010-11-23,0.011
"10142","111017421","./detail.php?lic-id=111017421&sequence=1,2&total=2",2010-12-01,0.025
"10143","111017422","./detail.php?lic-id=111017422&sequence=1&total=1",2010-12-16,0.088
"10144","111017423","./detail.php?lic-id=111017423&sequence=1&total=1",2010-11-04,0.058
"10145","111017424","./detail.php?lic-id=111017424&sequence=1&total=1",2010-12-04,0.005
"10146","111017426","./detail.php?lic-id=111017426&sequence=1&total=1",2010-11-29,0.999
"10147","111017427","./detail.php?lic-id=111017427&sequence=1&total=1",2010-11-18,0.55
"10148","111017428","./detail.php?lic-id=111017428&sequence=1&total=1",2010-11-15,0.092
"10149","111017429","./detail.php?lic-id=111017429&sequence=1&total=1",2010-11-29,5.1
"10150","111017430","./detail.php?lic-id=111017430&sequence=1&total=1",2010-11-10,0.5
"10151","111017432","./detail.php?lic-id=111017432&sequence=1&total=1",2010-12-07,0.018
"10152","111017433","./detail.php?lic-id=111017433&sequence=1&total=1",2010-11-24,0.029
"10153","111017434","./detail.php?lic-id=111017434&sequence=1&total=1",2010-11-23,0.099
"10154","111017435","./detail.php?lic-id=111017435&sequence=1&total=1",2010-11-15,1.476
"10155","111017436","./detail.php?lic-id=111017436&sequence=1&total=1",2010-11-24,0.847
"10156","111017437","./detail.php?lic-id=111017437&sequence=1&total=1",2010-11-15,0.6
"10157","111017438","./detail.php?lic-id=111017438&sequence=1&total=1",2010-12-21,0.262
"10158","111017439","./detail.php?lic-id=111017439&sequence=1,2&total=2",2010-11-03,0.008
"10159","111017441","./detail.php?lic-id=111017441&sequence=1&total=1",2010-11-25,4.98
"10160","111017442","./detail.php?lic-id=111017442&sequence=1&total=1",2010-11-16,0.03
"10161","111017443","./detail.php?lic-id=111017443&sequence=1,2&total=2",2010-11-18,0.025
"10162","111017444","./detail.php?lic-id=111017444&sequence=1&total=1",2010-11-04,0.002
"10163","111017447","./detail.php?lic-id=111017447&sequence=1,2,3&total=3",2010-11-18,0.121
"10164","111017448","./detail.php?lic-id=111017448&sequence=1&total=1",2010-12-16,3
"10165","111017449","./detail.php?lic-id=111017449&sequence=1&total=1",2010-12-07,4.991
"10166","111017450","./detail.php?lic-id=111017450&sequence=1&total=1",2010-11-09,0.02
"10167","111017451","./detail.php?lic-id=111017451&sequence=1&total=1",2010-11-05,2
"10168","111017452","./detail.php?lic-id=111017452&sequence=1&total=1",2010-11-04,0.739
"10169","111017454","./detail.php?lic-id=111017454&sequence=1&total=1",2010-11-09,0.48
"10170","111017455","./detail.php?lic-id=111017455&sequence=1&total=1",2010-11-05,1.555
"10171","111017458","./detail.php?lic-id=111017458&sequence=1&total=1",2010-11-18,0.682
"10172","111017460","./detail.php?lic-id=111017460&sequence=4,5,6,7,8,9,10,11&total=8",2010-11-08,6.47
"10173","111017461","./detail.php?lic-id=111017461&sequence=1&total=1",2010-12-14,0.27
"10174","111017462","./detail.php?lic-id=111017462&sequence=1&total=1",2010-11-26,0.005
"10175","111017463","./detail.php?lic-id=111017463&sequence=1&total=1",2010-11-10,0.301
"10176","111017464","./detail.php?lic-id=111017464&sequence=1&total=1",2010-12-23,0.5
"10177","111017465","./detail.php?lic-id=111017465&sequence=1,2,3&total=3",2010-12-21,0.023
"10178","111017467","./detail.php?lic-id=111017467&sequence=1&total=1",2010-11-03,0.997
"10179","111017468","./detail.php?lic-id=111017468&sequence=1&total=1",2010-11-30,2.125
"10180","111017469","./detail.php?lic-id=111017469&sequence=1,2&total=2",2010-11-26,0.02
"10181","111017470","./detail.php?lic-id=111017470&sequence=1&total=1",2010-11-20,0.005
"10182","111017471","./detail.php?lic-id=111017471&sequence=1&total=1",2010-11-10,0.006
"10183","111017473","./detail.php?lic-id=111017473&sequence=1&total=1",2010-11-29,0.596
"10184","111017474","./detail.php?lic-id=111017474&sequence=1&total=1",2010-11-03,0.699
"10185","111017477","./detail.php?lic-id=111017477&sequence=1&total=1",2010-11-22,0.201
"10186","111017478","./detail.php?lic-id=111017478&sequence=1&total=1",2010-11-18,0.297
"10187","111017479","./detail.php?lic-id=111017479&sequence=1&total=1",2010-12-02,0.042
"10188","111017480","./detail.php?lic-id=111017480&sequence=1&total=1",2010-12-03,0.03
"10189","111017481","./detail.php?lic-id=111017481&sequence=1,2&total=2",2010-12-04,0.011
"10190","111017483","./detail.php?lic-id=111017483&sequence=1&total=1",2010-12-09,0.016
"10191","111017485","./detail.php?lic-id=111017485&sequence=1,2&total=2",2010-11-27,0.048
"10192","111017486","./detail.php?lic-id=111017486&sequence=1&total=1",2010-11-24,0.029
"10193","111017487","./detail.php?lic-id=111017487&sequence=1&total=1",2010-11-24,3.076
"10194","111017488","./detail.php?lic-id=111017488&sequence=1,2&total=2",2010-11-19,0.2
"10195","111017489","./detail.php?lic-id=111017489&sequence=1&total=1",2010-11-09,0.399
"10196","111017490","./detail.php?lic-id=111017490&sequence=1&total=1",2010-12-08,0.005
"10197","111017492","./detail.php?lic-id=111017492&sequence=1&total=1",2010-11-10,0.067
"10198","111017493","./detail.php?lic-id=111017493&sequence=1&total=1",2010-11-26,0.019
"10199","111017494","./detail.php?lic-id=111017494&sequence=1&total=1",2010-11-27,0.067
"10200","111017495","./detail.php?lic-id=111017495&sequence=1&total=1",2010-12-02,0.462
"10201","111017496","./detail.php?lic-id=111017496&sequence=1,2,3,4&total=4",2010-11-16,0.19
"10202","111017497","./detail.php?lic-id=111017497&sequence=1&total=1",2010-11-27,0.028
"10203","111017498","./detail.php?lic-id=111017498&sequence=1&total=1",2010-11-10,0.006
"10204","111017500","./detail.php?lic-id=111017500&sequence=1,2,3&total=3",2010-11-23,0.16
"10205","111017501","./detail.php?lic-id=111017501&sequence=1&total=1",2010-12-04,0.02
"10206","111017502","./detail.php?lic-id=111017502&sequence=1&total=1",2010-11-24,0.104
"10207","111017503","./detail.php?lic-id=111017503&sequence=1&total=1",2010-12-06,0.029
"10208","111017504","./detail.php?lic-id=111017504&sequence=1&total=1",2010-11-19,0.003
"10209","111017505","./detail.php?lic-id=111017505&sequence=1&total=1",2010-11-08,0.005
"10210","111017506","./detail.php?lic-id=111017506&sequence=1&total=1",2010-11-18,0.025
"10211","111017507","./detail.php?lic-id=111017507&sequence=1,2,3,4&total=4",2010-11-30,0.087
"10212","111017508","./detail.php?lic-id=111017508&sequence=1&total=1",2010-11-10,0.006
"10213","111017509","./detail.php?lic-id=111017509&sequence=1&total=1",2010-11-12,0.004
"10214","111017510","./detail.php?lic-id=111017510&sequence=1&total=1",2010-11-25,0.207
"10215","111017511","./detail.php?lic-id=111017511&sequence=1,2&total=2",2010-11-30,0.099
"10216","111017513","./detail.php?lic-id=111017513&sequence=1&total=1",2010-11-30,0.004
"10217","111017514","./detail.php?lic-id=111017514&sequence=1&total=1",2010-11-30,0.03
"10218","111017515","./detail.php?lic-id=111017515&sequence=1&total=1",2010-11-25,0.005
"10219","111017516","./detail.php?lic-id=111017516&sequence=1&total=1",2010-11-26,0.005
"10220","111017517","./detail.php?lic-id=111017517&sequence=1&total=1",2010-11-23,0.008
"10221","111017518","./detail.php?lic-id=111017518&sequence=1&total=1",2010-11-03,0.64
"10222","111017519","./detail.php?lic-id=111017519&sequence=1&total=1",2010-11-27,0.009
"10223","111017520","./detail.php?lic-id=111017520&sequence=1&total=1",2010-11-16,0.007
"10224","111017521","./detail.php?lic-id=111017521&sequence=1&total=1",2010-12-08,0.019
"10225","111017523","./detail.php?lic-id=111017523&sequence=1&total=1",2010-11-30,0.016
"10226","111017524","./detail.php?lic-id=111017524&sequence=1&total=1",2010-11-26,0.099
"10227","111017526","./detail.php?lic-id=111017526&sequence=1&total=1",2010-12-04,0.005
"10228","111017530","./detail.php?lic-id=111017530&sequence=1&total=1",2010-11-23,1.777
"10229","111017531","./detail.php?lic-id=111017531&sequence=1&total=1",2010-11-26,0.006
"10230","111017532","./detail.php?lic-id=111017532&sequence=1&total=1",2010-12-07,1.645
"10231","111017533","./detail.php?lic-id=111017533&sequence=1&total=1",2010-12-08,0.273
"10232","111017535","./detail.php?lic-id=111017535&sequence=1&total=1",2010-12-21,1.087
"10233","111017536","./detail.php?lic-id=111017536&sequence=1&total=1",2010-12-01,0.005
"10234","111017537","./detail.php?lic-id=111017537&sequence=1&total=1",2010-12-07,1.499
"10235","111017538","./detail.php?lic-id=111017538&sequence=1&total=1",2010-11-30,1.049
"10236","111017540","./detail.php?lic-id=111017540&sequence=1&total=1",2010-11-27,0.01
"10237","111017541","./detail.php?lic-id=111017541&sequence=1&total=1",2010-12-10,0.005
"10238","111017542","./detail.php?lic-id=111017542&sequence=1&total=1",2010-12-01,0.761
"10239","111017543","./detail.php?lic-id=111017543&sequence=1&total=1",2010-12-23,1.119
"10240","111017544","./detail.php?lic-id=111017544&sequence=1&total=1",2010-12-04,0.005
"10241","111017545","./detail.php?lic-id=111017545&sequence=1&total=1",2010-11-18,0.486
"10242","111017546","./detail.php?lic-id=111017546&sequence=1&total=1",2010-12-09,1.991
"10243","111017547","./detail.php?lic-id=111017547&sequence=1&total=1",2010-12-07,1.499
"10244","111017548","./detail.php?lic-id=111017548&sequence=1&total=1",2010-12-06,0.004
"10245","111017549","./detail.php?lic-id=111017549&sequence=1&total=1",2010-11-26,0.98
"10246","111017550","./detail.php?lic-id=111017550&sequence=1,2&total=2",2010-11-15,0.016
"10247","111017551","./detail.php?lic-id=111017551&sequence=1&total=1",2010-12-09,1.949
"10248","111017552","./detail.php?lic-id=111017552&sequence=1,2&total=2",2010-11-09,0.018
"10249","111017553","./detail.php?lic-id=111017553&sequence=1&total=1",2010-12-07,0.133
"10250","111017554","./detail.php?lic-id=111017554&sequence=1,2&total=2",2010-11-15,0.01
"10251","111017555","./detail.php?lic-id=111017555&sequence=1&total=1",2010-11-23,0.033
"10252","111017556","./detail.php?lic-id=111017556&sequence=1&total=1",2010-12-14,0.005
"10253","111017558","./detail.php?lic-id=111017558&sequence=1&total=1",2010-12-29,1
"10254","111017559","./detail.php?lic-id=111017559&sequence=1&total=1",2010-12-02,0.005
"10255","111017560","./detail.php?lic-id=111017560&sequence=1&total=1",2010-11-26,0.005
"10256","111017561","./detail.php?lic-id=111017561&sequence=1&total=1",2010-12-28,8.434
"10257","111017562","./detail.php?lic-id=111017562&sequence=1,2&total=2",2010-12-08,0.609
"10258","111017563","./detail.php?lic-id=111017563&sequence=1&total=1",2010-11-19,0.63
"10259","111017564","./detail.php?lic-id=111017564&sequence=1&total=1",2010-12-01,0.005
"10260","111017566","./detail.php?lic-id=111017566&sequence=1&total=1",2010-11-16,0.016
"10261","111017567","./detail.php?lic-id=111017567&sequence=1,2&total=2",2010-11-24,0.033
"10262","111017568","./detail.php?lic-id=111017568&sequence=1&total=1",2010-11-08,0.097
"10263","111017569","./detail.php?lic-id=111017569&sequence=1&total=1",2010-11-18,1.497
"10264","111017570","./detail.php?lic-id=111017570&sequence=1&total=1",2010-11-15,0.01
"10265","111017571","./detail.php?lic-id=111017571&sequence=1&total=1",2010-12-03,0.15
"10266","111017572","./detail.php?lic-id=111017572&sequence=1,2,3&total=3",2010-11-25,0.18
"10267","111017573","./detail.php?lic-id=111017573&sequence=1&total=1",2010-12-08,0.007
"10268","111017574","./detail.php?lic-id=111017574&sequence=1&total=1",2010-11-15,0.01
"10269","111017575","./detail.php?lic-id=111017575&sequence=1&total=1",2010-12-30,0.029
"10270","111017576","./detail.php?lic-id=111017576&sequence=1&total=1",2010-11-25,1.998
"10271","111017578","./detail.php?lic-id=111017578&sequence=1,2,3&total=3",2010-11-27,0.028
"10272","111017582","./detail.php?lic-id=111017582&sequence=1&total=1",2010-11-23,0.005
"10273","111017583","./detail.php?lic-id=111017583&sequence=1&total=1",2010-11-15,0.5
"10274","111017584","./detail.php?lic-id=111017584&sequence=1&total=1",2010-12-01,1.74
"10275","111017585","./detail.php?lic-id=111017585&sequence=1&total=1",2010-12-07,0.003
"10276","111017586","./detail.php?lic-id=111017586&sequence=1&total=1",2010-12-24,0.1
"10277","111017587","./detail.php?lic-id=111017587&sequence=1,2&total=2",2010-12-04,0.537
"10278","111017588","./detail.php?lic-id=111017588&sequence=1&total=1",2010-12-02,1.998
"10279","111017589","./detail.php?lic-id=111017589&sequence=1&total=1",2010-11-25,0.013
"10280","111017590","./detail.php?lic-id=111017590&sequence=1&total=1",2010-11-30,0.4
"10281","111017591","./detail.php?lic-id=111017591&sequence=1&total=1",2010-11-23,0.671
"10282","111017592","./detail.php?lic-id=111017592&sequence=1&total=1",2010-12-02,4.995
"10283","111017593","./detail.php?lic-id=111017593&sequence=1&total=1",2010-11-29,0.06
