longtitude,latitude,nazev,vykon,datum,datum2
15.2142324392099,50.3730365964743,"FVE - Libáň 203 507 23 Libáň, Smutná, okres Jičín, kraj Královéhradecký",0.027,2010-11-02,2019-11-30
15.2137322960025,50.3730906487065,"LIBÁŇ 203/II 507 23 Libáň, Smutná 203, okres Jičín, kraj Královéhradecký",0.006,2010-11-02,2019-11-30
13.5514032929537,50.3294163936777,"FVE - David 438 01 Žatec, Mlynářská 2660, okres Louny, kraj Ústecký",0.003,2010-11-09,2019-11-30
16.5142133805989,49.8601773025871,"Fotovoltaická elektrárna Třebovice s.r.o. 561 24 Třebovice, Třebovice, okres Ústí nad Orlicí, kraj Pardubický",0.998,2010-11-24,2019-11-30
17.0506812284939,49.4752682431529,"FVE REICO MORAVA I 798 02 Mostkovice, Mostkovice, okres Prostějov, kraj Olomoucký",0.03,2010-11-09,2019-11-30
17.0506812284939,49.4752682431529,"FVE REICO MORAVA II 798 02 Mostkovice, Mostkovice, okres Prostějov, kraj Olomoucký",0.165,2010-11-09,2019-11-30
16.7762736205739,49.5104772573411,"FVE Obec Benešov - 19,80 kWp 679 53 Benešov, Benešov 155, okres Blansko, kraj Jihomoravský",0.02,2010-10-27,2019-11-30
14.9220625066816,50.1047131913583,"Fotovoltaická elektrárna - 5,04 kWp 289 14 Poříčany, Poříčany 445, okres Kolín, kraj Středočeský",0.005,2010-11-02,2019-11-30
17.9501347069119,49.2333187202731,"FVE - Pozděchov 210 756 11 Pozděchov, Pozděchov 210, okres Vsetín, kraj Zlínský",0.028,2010-11-01,2019-11-30
17.0573626306105,49.4217712388472,"FVE Určice III 798 04 Určice, Určice, okres Prostějov, kraj Olomoucký",2.209,2010-10-25,2019-11-30
16.8666977595436,49.6044427946282,"FVE Jesenec 798 53 Jesenec, Jesenec, okres Prostějov, kraj Olomoucký",1.482,2010-11-04,2019-11-30
16.9079708176097,49.5979636339123,"FVE Ochoz u Konice 798 52 Ochoz, Ochoz, okres Prostějov, kraj Olomoucký",3.506,2010-11-04,2019-11-30
14.703174092787,49.4051308281155,"Fotovoltaická elektrárna na střeše rodinného domu 391 56 Tábor, Průhon 15, okres Tábor, kraj Jihočeský",0.005,2010-11-02,2019-11-30
16.9661723127676,49.4884982334679,"FVE Vícov 798 03 Vícov, Vícov, okres Prostějov, kraj Olomoucký",1.757,2010-11-18,2019-11-30
16.2705348890933,49.2748722978059,"FVE Přibyslavice I. 664 83 Přibyslavice, Přibyslavice, okres Brno-venkov, kraj Jihomoravský",0.861,2010-10-25,2019-11-30
16.6058587883449,49.4789099341499,"Ing. Zbyšek Hrubý - FVE 679 01 Skalice nad Svitavou, Skalice nad Svitavou, okres Blansko, kraj Jihomoravský",0.007,2010-11-23,2019-11-30
13.4810484977821,50.121134127621,"FVE Jesenice-Chotěšov 270 33 Jesenice, Jesenice 1, okres Rakovník, kraj Středočeský",0.03,2010-11-10,2019-11-30
13.3011496835823,49.755642006517,"FVE Houdková 322 00 Plzeň, Žitná 532/8B, okres Plzeň-město, kraj Plzeňský",0.011,2010-10-30,2019-11-30
13.506343196244,50.3333208762918,"FVE Libočany 97 439 75 Libočany, Libočany 97, okres Louny, kraj Ústecký",0.008,2010-10-30,2019-11-30
15.917205124251,50.3445625183783,"FVE RUND 2 551 01 Jaroměř, Nádražní, okres Náchod, kraj Královéhradecký",0.02,2010-11-03,2019-11-30
14.2890086967807,49.9738007578572,"FVE - Stanislav Hošek 252 26 Třebotov, Třebotov 347, okres Praha-západ, kraj Středočeský",0.005,2010-11-04,2019-11-30
13.658397309267,50.1009130222272,"FVE Senomaty 270 31 Senomaty, Senomaty 107, okres Rakovník, kraj Středočeský",0.005,2010-11-16,2019-11-30
12.3490100844162,50.0476656155472,"FVE TRAVEL FREE 350 02 Cheb, Cheb, okres Cheb, kraj Karlovarský",0.039,2010-11-29,2019-11-30
14.8947659101701,50.2223486719502,"FVE - Milovice 289 23 Milovice, Družstevní 20, okres Nymburk, kraj Středočeský",0.058,2010-11-03,2019-11-30
17.3522565753454,49.4242304701329,"FVE Troubky 751 02 Troubky, Troubky, okres Přerov, kraj Olomoucký",0.498,2010-11-01,2019-11-30
13.0966419368689,49.2934356782205,"FVE Chudenín 340 22 Chudenín, Chudenín, okres Klatovy, kraj Plzeňský",0.045,2010-10-19,2019-11-30
13.9386402324492,49.0578956173182,"FVE - FoltEn 383 01 Prachatice, Prachatice, okres Prachatice, kraj Jihočeský",0.259,2010-11-05,2019-11-30
17.4789028348014,49.0359121584205,"FVE BEnt real s.r.o. - FVE Kunovice 686 04 Kunovice, Cihlářská 1157, okres Uherské Hradiště, kraj Zlínský",0.633,2010-11-01,2019-11-30
17.0920226419195,49.56457041972,"FVE Slatinice 370 783 42 Slatinice, Slatinice 370, okres Olomouc, kraj Olomoucký",0.006,2010-11-17,2019-11-30
13.3062671357958,49.8135962405946,"FVE Příšov 46 330 11 Příšov, Příšov 46, okres Plzeň-sever, kraj Plzeňský",0.004,2010-10-30,2019-11-30
18.0496227829913,49.7787481815433,"FVE - Lubojaty 70 742 92 Bílovec, Bílovec 70, okres Nový Jičín, kraj Moravskoslezský",0.029,2010-11-06,2019-11-30
15.0370033464701,49.1449692348627,"FVE - Machart 377 01 Jindřichův Hradec, Jindřichův Hradec, okres Jindřichův Hradec, kraj Jihočeský",0.072,2010-12-08,2019-11-30
16.9633646132922,49.0150998383246,"FVE Násedlovice 696 36 Násedlovice, Násedlovice 326, okres Hodonín, kraj Jihomoravský",0.006,2010-11-06,2019-11-30
13.9478287080167,49.0410012031913,"FVE SBS Energie - Dvory 383 01 Dvory, Dvory, okres Prachatice, kraj Jihočeský",0.154,2010-11-19,2019-11-30
14.5412023991876,50.1326232424208,"FVE TECOM 197 00 Praha, Toužimská 948/24b, kraj Hlavní město Praha",0.563,2010-10-27,2019-11-30
16.023944088651,49.3512949423806,"FVE Jurek 594 01 Velké Meziříčí, Velké Meziříčí 243/20, okres Žďár nad Sázavou, kraj Vysočina",0.014,2010-10-30,2019-11-30
16.0437642331546,49.3437404384149,"FVE - Průmyslová zóna Jidášky I. 594 01 Petráveč, Petráveč, okres Žďár nad Sázavou, kraj Vysočina",0.261,2010-10-15,2019-11-30
12.9071524632216,50.2465812488741,"FVE- Martin Macola 362 63 Dalovice, Borská 105, okres Karlovy Vary, kraj Karlovarský",0.019,2010-11-16,2019-11-30
12.904081371266,50.2566479102893,"FVE - Martin Macola 3 362 63 Dalovice, Borská, okres Karlovy Vary, kraj Karlovarský",0.03,2010-11-16,2019-11-30
17.3321982828118,49.6725663212116,"Bělkovice - Lašťany 657 783 16 Bělkovice-Lašťany, Bělkovice-Lašťany 657, okres Olomouc, kraj Olomoucký",0.004,2010-10-15,2019-11-30
16.1734056515365,50.14465155196,"FVE Hřibiny 517 41 Hřibiny-Ledská, Hřibiny-Ledská, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.699,2010-12-01,2019-11-30
14.6446918772555,48.9058576798122,"FVE ZOD Borovany 373 12 Borovany, Vodárenská 97, okres České Budějovice, kraj Jihočeský",0.03,2010-10-27,2019-11-30
17.4210804645942,49.0707626722778,"FVE HAMÉ 686 03 Staré Město, Kostelanská 2124, okres Uherské Hradiště, kraj Zlínský",0.999,2010-12-21,2019-11-30
15.5386012031009,50.379864682989,"FVE - Finsol s.r.o. 507 52 Ostroměř, T. G. Masaryka, okres Jičín, kraj Královéhradecký",0.144,2010-10-30,2019-11-30
13.4566276314901,49.7683237496274,"FVE - Jaroslav Tolar 312 00 Plzeň, Plzeň E3040, okres Plzeň-město, kraj Plzeňský",0.005,2010-11-05,2019-11-30
13.4566276314901,49.7683237496274,"Jaroslav Tolar 312 00 Plzeň, Plzeň E3040, okres Plzeň-město, kraj Plzeňský",0.004,2010-11-05,2019-11-30
13.9893090570143,49.6851780116588,"FVE MERCATOR 261 01 Příbram, Husova, okres Příbram, kraj Středočeský",0.07,2010-10-19,2019-11-30
14.8840352091888,50.227453454539,"FVE - Fiala Milovice 289 23 Milovice nad Labem, Mírová, okres Nymburk, kraj Středočeský",0.1,2010-12-10,2019-11-30
14.3011020137954,50.0306194606109,"FVE František Ševčík 155 00 Praha, Praha 1052/23, kraj Hlavní město Praha",0.005,2010-11-17,2019-11-30
13.153704523442,49.3059166155739,"FVE - Jiří Nesveda 340 22 Nýrsko, Nýrsko 10, okres Klatovy, kraj Plzeňský",0.005,2010-10-30,2019-11-30
13.8835607228973,49.5048791600843,"FVE Voříšek RD 387 43 Bělčice, Budovatelská 268, okres Strakonice, kraj Jihočeský",0.007,2010-11-04,2019-11-30
14.5939006574424,50.03461927652,"FVE MO-BY 104 00 Praha, Picassova 1081/5, kraj Hlavní město Praha",0.024,2010-12-11,2019-11-30
13.8906446346198,50.1547647232264,"FVE - RD Bušek 271 01 Nové Strašecí, Pod Větrákem 1143, okres Rakovník, kraj Středočeský",0.004,2010-10-30,2019-11-30
14.637229875728,50.378984939747,"FVE - Energo Živonín s.r.o. 277 33 Řepín, Řepín 31, okres Mělník, kraj Středočeský",0.093,2010-11-23,2019-11-30
16.0006230675136,49.3452625289899,"FVE 2070 kW - Velké Meziříčí 594 01 Velké Meziříčí, Velké Meziříčí, okres Žďár nad Sázavou, kraj Vysočina",2.07,2010-10-20,2019-11-30
15.6473966852105,50.35314501569,"FVE Chvalina - Vlastimil Zima 508 01 Hořice, Hořice 15, okres Jičín, kraj Královéhradecký",0.006,2010-10-30,2019-11-30
13.4965506815107,49.6709327076762,"FVE Šťáhlavy 675 332 03 Šťáhlavy, K Beránce 675, okres Plzeň-město, kraj Plzeňský",0.005,2010-10-29,2019-11-30
15.8415511957853,50.3558672630572,"FVE - Kuncová 552 11 Velichovky, V Uličce, okres Náchod, kraj Královéhradecký",0.01,2010-10-30,2019-11-30
18.267446951758,49.8051086782232,"FVE - Hausová 703 00 Ostrava, Meziuliční 594/2, okres Ostrava-město, kraj Moravskoslezský",0.005,2010-11-05,2019-11-30
17.1810659154599,49.7290148814325,"Žerotín 784 01 Žerotín, Žerotín, okres Olomouc, kraj Olomoucký",0.1,2010-11-02,2019-11-30
16.5846241482398,49.1954750369774,"FVE Barvičova 602 00 Brno, Barvičova 5/4, okres Brno-město, kraj Jihomoravský",0.006,2010-11-02,2019-11-30
13.999059959361,50.1297051315814,"FVE Tuchlovice 273 01 Tuchlovice, Tuchlovice, okres Kladno, kraj Středočeský",7.781,2010-10-18,2019-11-30
17.6983671066842,49.2906473720677,"FVE - Gajdošík 763 16 Fryšták, Ke Skalce 348, okres Zlín, kraj Zlínský",0.006,2010-11-09,2019-11-30
14.4973768094255,50.8574969953655,"FVE Zdvihal 407 44 Chřibská, Chřibská 113, okres Děčín, kraj Ústecký",0.005,2010-11-03,2019-11-30
17.3897274761079,48.9186286274385,"FVE Kozojídky 696 63 Kozojídky, Kozojídky, okres Hodonín, kraj Jihomoravský",1.27,2010-11-09,2019-11-30
15.6177648354605,50.029287034566,"FVE Valy 11 535 01 Valy, Valy, okres Pardubice, kraj Pardubický",0.004,2010-10-21,2019-11-30
15.0637755327927,49.2289152425377,"FVE Nová Včelnice 378 42 Nová Včelnice, Nová Včelnice, okres Jindřichův Hradec, kraj Jihočeský",2.402,2010-10-26,2019-11-30
15.9223443361121,50.3579552430392,"FVE Miloš Růta 551 01 Jaroměř, Na Valech, okres Náchod, kraj Královéhradecký",0.099,2010-11-11,2019-11-30
13.9042146100989,49.8378771126202,"FV VAMA 268 01 Hořovice, Zámecká 1466/5, okres Beroun, kraj Středočeský",0.065,2010-11-02,2019-11-30
13.2215051874051,49.3627370417654,"Fotovoltaická elektrárna Rohozno 21 340 21 Janovice nad Úhlavou, Janovice nad Úhlavou, okres Klatovy, kraj Plzeňský",0.005,2010-11-05,2019-11-30
14.0405666840481,50.7585798228524,"FVE Ševíc 403 35 Libouchec, Libouchec 214, okres Ústí nad Labem, kraj Ústecký",0.03,2010-10-30,2019-11-30
18.3625377932002,49.8164992715121,"Radvanice 1 716 00 Ostrava, Kozácká, okres Ostrava-město, kraj Moravskoslezský",0.1,2010-10-21,2019-11-30
18.3613524209009,49.8162700055998,"Radvanice 2 716 00 Ostrava, Kozácká, okres Ostrava-město, kraj Moravskoslezský",0.1,2010-10-21,2019-11-30
18.3613524209009,49.8162700055998,"Radvanice 3 716 00 Ostrava, Kozácká, okres Ostrava-město, kraj Moravskoslezský",0.1,2010-10-21,2019-11-30
14.1016638455239,50.1444462622937,"FVE VERAKO - Suchardova 515 272 04 Kladno, Suchardova 515, okres Kladno, kraj Středočeský",0.005,2010-11-09,2019-11-30
14.0981459483837,50.1462866776021,"FVE VERAKO - Havířská 1414 272 01 Kladno, Havířská 1414, okres Kladno, kraj Středočeský",0.005,2010-11-09,2019-11-30
15.9157908145536,50.1439311122145,"FVE - Michal Zelinka 1 534 01 Býšť, Býšť 141, okres Pardubice, kraj Pardubický",0.005,2010-11-05,2019-11-30
14.0716842695733,50.6261388519744,"FVE Jindráček 403 21 Ústí nad Labem, Ústí nad Labem 339, okres Ústí nad Labem, kraj Ústecký",0.005,2010-11-02,2019-11-30
12.7290308003143,49.8603890930943,"FVE DOSTAV ENERGO 348 15 Planá, Planá, okres Tachov, kraj Plzeňský",0.769,2010-10-12,2019-11-30
13.2297034367682,49.8374713995098,"FVE GRÜNWATT 330 16 Všeruby, Všeruby, okres Plzeň-sever, kraj Plzeňský",0.166,2010-11-11,2019-11-30
13.3608847862464,49.7719856205946,"FVE Král 5 323 00 Plzeň, V Lomech 327/26, okres Plzeň-město, kraj Plzeňský",0.005,2010-11-09,2019-11-30
14.5378185353884,48.8438268073605,"FVE - Polžov 3 374 01 Trhové Sviny, Polžov 3, okres České Budějovice, kraj Jihočeský",0.005,2010-12-02,2019-11-30
18.3885242973357,49.6806382485717,"FVE Beskydská fotovoltaika 738 01 Frýdek-Místek, Panské Nové Dvory, okres Frýdek-Místek, kraj Moravskoslezský",2.329,2010-11-05,2019-11-30
13.0248255662544,49.4438126226828,"FVE Mařík 345 06 Zahořany, Zahořany 68, okres Domažlice, kraj Plzeňský",0.009,2010-10-12,2019-11-30
16.6151604517336,49.9141614210023,"FVE Ing. Zdeněk Velebný 563 01 Lanškroun, Dobrovského 290, okres Ústí nad Orlicí, kraj Pardubický",0.014,2010-11-19,2019-11-30
13.3947534774809,49.8327547174066,"FVE Třemošná Diana 330 11 Třemošná, Třemošná, okres Plzeň-sever, kraj Plzeňský",0.931,2010-10-19,2019-11-30
17.8138077902937,49.9953734556073,"FVE STUDIO - D Opava 747 74 Holasovice, Holasovice, okres Opava, kraj Moravskoslezský",0.03,2010-10-15,2019-11-30
12.6690729702484,49.7927650063921,"FVE Tachov III 347 01 Tachov, Tachov, okres Tachov, kraj Plzeňský",3.778,2010-11-26,2019-11-30
17.251661985323,49.3935331571211,"FVE POLKOVICE 751 44 Polkovice, Polkovice, okres Přerov, kraj Olomoucký",0.4,2010-11-10,2019-11-30
15.6457588331451,49.4784741498382,"FVE NOVATOP 588 12 Dobronín, Nad Valchou 65/1, okres Jihlava, kraj Vysočina",0.045,2010-10-14,2019-11-30
15.0343460569844,49.1423940624804,"FVE - Pavel Zahradník 377 01 Jindřichův Hradec, Jindřichův Hradec 64, okres Jindřichův Hradec, kraj Jihočeský",0.014,2010-10-22,2019-11-30
15.2238269243143,50.0622658527893,"SOLÁRNÍ PARK PZKO V OBCI KOLÍN, SENDRAŽICE 280 02 Kolín, Kolín, okres Kolín, kraj Středočeský",0.997,2010-11-01,2019-11-30
18.3416269095817,49.6908905595925,"FVE CZECH-STAVING 30 738 01 Frýdek-Místek, Heydukova 2330, okres Frýdek-Místek, kraj Moravskoslezský",0.03,2010-10-14,2019-11-30
14.1039478671393,50.1406902874899,"Elektrárna Kompek 272 01 Kladno, J. Hory, okres Kladno, kraj Středočeský",0.3,2010-10-22,2019-11-30
16.6152022631696,49.9143376935041,"FVE - Miroslav Farkaš 563 01 Lanškroun, Dobrovského 992, okres Ústí nad Orlicí, kraj Pardubický",0.012,2010-11-02,2019-11-30
18.0205132428927,49.5540354446168,"FVE - Miloslav Toman 742 71 Hodslavice, Hodslavice 392, okres Nový Jičín, kraj Moravskoslezský",0.003,2010-11-11,2019-11-30
18.4143298864927,49.797651284171,"FVE - Káňová 736 01 Havířov, Okružní 241/4, okres Karviná, kraj Moravskoslezský",0.005,2010-11-09,2019-11-30
16.9203086364687,49.9093263621903,"FVE - Hajtmar 789 69 Postřelmov, Klubovní 68, okres Šumperk, kraj Olomoucký",0.006,2010-10-30,2019-11-30
15.7807153559643,49.3677556204304,"FVE-Jaroslav Dvořáček 588 23 Kamenice, Kamenice 436, okres Jihlava, kraj Vysočina",0.021,2010-11-06,2019-11-30
16.1533047411949,50.2905562409427,"FVE 199,6kWp Dobruška 518 01 Dobruška, Nádražní 481, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.2,2010-10-22,2019-11-30
16.1832004282772,50.5434657364475,"FVE 449,88 kWp Česká Metuje 549 56 Česká Metuje, Česká Metuje, okres Náchod, kraj Královéhradecký",0.45,2010-11-05,2019-11-30
15.0148663192541,50.4715632277476,"Artefa s.r.o. 294 02 Kněžmost, Kněžmost, okres Mladá Boleslav, kraj Středočeský",1.9,2010-11-05,2019-11-30
15.1074512651229,49.7545747924233,"FVE - Jaroslav Jelínek, Dubina 34 285 22 Zruč nad Sázavou, Zruč nad Sázavou 34, okres Kutná Hora, kraj Středočeský",0.005,2010-11-16,2019-11-30
15.9026480664926,49.0846602364221,"FVE-Jaroměřice 675 51 Jaroměřice nad Rokytnou, Jaroměřice nad Rokytnou, okres Třebíč, kraj Vysočina",0.1,2010-11-09,2019-11-30
15.8893556334826,49.0974646783128,"FVE KLAS JAROMĚŘICE 11,52 kWp 675 51 Jaroměřice nad Rokytnou, Březinova 89, okres Třebíč, kraj Vysočina",0.012,2010-11-09,2019-11-30
17.6520105005136,49.0210551116627,"FVE Uherský Brod 688 01 Uherský Brod, Zátiší 1958, okres Uherské Hradiště, kraj Zlínský",3.011,2010-11-11,2019-11-30
15.8078233337936,49.935471896221,"FVE-Michek 537 01 Chrudim, Píšťovy 829, okres Chrudim, kraj Pardubický",0.006,2010-11-12,2019-11-30
13.36767998823,49.5282691624117,"FVE Henygarov 334 01 Příchovice, Henygarov, okres Plzeň-jih, kraj Plzeňský",0.998,2010-11-09,2019-11-30
16.7763592314382,49.4077238413588,"Zbyšek Kretz-FVE 679 13 Holštejn, Holštejn 73, okres Blansko, kraj Jihomoravský",0.005,2010-10-29,2019-11-30
13.325365148621,49.7664563200277,"FVE - Klímová 5 322 00 Plzeň, Na Jívách 239/25, okres Plzeň-město, kraj Plzeňský",0.005,2010-11-10,2019-11-30
14.4507224281691,49.2445442915749,"FVE na střechách zemědělského stavení 375 01 Týn nad Vltavou, Jarošovice 281, okres České Budějovice, kraj Jihočeský",0.246,2010-11-03,2019-11-30
14.2885284066929,48.8400752985139,"FVE Vyšný 1 381 01 Český Krumlov, Český Krumlov 1, okres Český Krumlov, kraj Jihočeský",0.005,2010-11-16,2019-11-30
17.9106270084071,49.1004095375003,"FVE Slavičín A 763 21 Slavičín, Slavičín, okres Zlín, kraj Zlínský",2.197,2010-11-25,2019-11-30
15.9640559766986,50.2868203573569,"FVE - Zilvar 503 44 Libřice, Libřice 1, okres Hradec Králové, kraj Královéhradecký",0.019,2010-11-09,2019-11-30
16.9587999074955,49.7565020352199,"FVE - Mgr. Dagmar Brázdilová 789 82 Moravičany, Moravičany 175, okres Šumperk, kraj Olomoucký",0.057,2010-11-09,2019-11-30
15.2847593399359,49.1876223866061,"FVE Studená 378 56 Studená, Mírová 45, okres Jindřichův Hradec, kraj Jihočeský",0.013,2010-11-03,2019-11-30
14.5967258142993,50.3373197160792,"FVE Hostín 277 32 Hostín, Hostín, okres Mělník, kraj Středočeský",1.625,2010-10-22,2019-11-30
15.5116622996059,50.196249017167,"FVE - Mlékosrby 503 51 Mlékosrby, Mlékosrby, okres Hradec Králové, kraj Královéhradecký",0.071,2010-11-02,2019-11-30
17.3076412182977,49.5360919527231,"FVE - Grygov 783 73 Grygov, Libušina, okres Olomouc, kraj Olomoucký",0.006,2010-11-06,2019-11-30
18.0855146210922,49.4586333238662,"FVE - Zubří Hana Lukašíková 756 54 Zubří, Háje 20, okres Vsetín, kraj Zlínský",0.008,2010-11-02,2019-11-30
16.1802706392659,50.1363414640048,"FVE - Podolský Častolovice 517 50 Častolovice, Bažantnická 436, okres Rychnov nad Kněžnou, kraj Královéhradecký",0.008,2010-11-02,2019-11-30
15.7510809856737,48.9505515257288,"Fotovoltaická elektrárna Chvalatice 671 02 Chvalatice, Chvalatice, okres Znojmo, kraj Jihomoravský",3.583,2010-11-02,2019-11-30
17.0714382283788,49.2796878566456,"Fotovoltaická elektrárna Rybníček 682 01 Rybníček, Rybníček, okres Vyškov, kraj Jihomoravský",4.595,2010-10-14,2019-11-30
17.5219817726926,49.2118580442823,"FVE 29,97 kWp B31 Otrokovice 765 02 Otrokovice, Třída Tomáše Bati 1566, okres Zlín, kraj Zlínský",0.03,2010-10-26,2019-11-30
14.7047938877194,50.7336460139822,"Brniště 471 29 Brniště, Brniště, okres Česká Lípa, kraj Liberecký",0.415,2010-11-06,2019-11-30
13.3007081295769,49.4022198435279,"FVE Olymp 339 01 Klatovy, Maxima Gorkého 805, okres Klatovy, kraj Plzeňský",0.05,2010-10-12,2019-11-30
13.253410178895,49.3045658704652,"FVE Olymp Strážov 340 21 Strážov, Strážov, okres Klatovy, kraj Plzeňský",0.65,2010-10-12,2019-11-30
13.3009816981528,49.4011428089656,"FVE Vila Olymp 339 01 Klatovy, Maxima Gorkého 198, okres Klatovy, kraj Plzeňský",0.03,2010-10-12,2019-11-30
13.3008216431315,49.4016310246094,"FVE Olymp III. 339 01 Klatovy, Maxima Gorkého 805, okres Klatovy, kraj Plzeňský",0.03,2010-10-12,2019-11-30
13.3008216431315,49.4016310246094,"FVE Olymp IV. 339 01 Klatovy, Maxima Gorkého 805, okres Klatovy, kraj Plzeňský",0.03,2010-10-12,2019-11-30
14.6660718627961,49.9379430432262,"FVE - Kvis 251 63 Kunice, Kunice 171, okres Praha-východ, kraj Středočeský",0.005,2010-11-12,2019-11-30
14.6660718627961,49.9379430432262,"Ivan Kvis FTE 251 63 Kunice, Kunice 171, okres Praha-východ, kraj Středočeský",0.01,2010-11-12,2019-11-30
14.670749608543,49.9371891255219,"Fotovoltaika 251 63 Kunice, Kunice 11, okres Praha-východ, kraj Středočeský",0.022,2010-11-12,2019-11-30
14.0842422488268,50.5011772375118,"FVE TREMIS 410 02 Lukavec, Lukavec, okres Litoměřice, kraj Ústecký",0.03,2010-10-15,2019-11-30
13.9827819882997,49.7341423945539,"Sádek 261 01 Sádek, Sádek 94, okres Příbram, kraj Středočeský",0.01,2010-11-02,2019-11-30
13.7304904796929,50.1694173459418,"FVE Krupá 270 09 Krupá, Krupá, okres Rakovník, kraj Středočeský",0.845,2010-10-27,2019-11-30
17.9923906236579,49.463825403263,"FVE - 8,28 kWp Val. Meziříčí 757 01 Valašské Meziříčí, Šafaříkova, okres Vsetín, kraj Zlínský",0.008,2010-11-10,2019-11-30
13.9916675686988,49.0167558496036,"FVE František Kůta 383 01 Prachatice, Kasárenská, okres Prachatice, kraj Jihočeský",0.018,2010-11-09,2019-11-30
13.2902541638708,49.7039528247403,"FVE Sulkov I. 330 21 Líně, Líně, okres Plzeň-sever, kraj Plzeňský",4.997,2010-11-12,2019-11-30
13.2902541638708,49.7039528247403,"FVE Sulkov II. 330 21 Líně, Líně, okres Plzeň-sever, kraj Plzeňský",4.996,2010-11-12,2019-11-30
17.1420092958074,49.5575918887723,"FVE Poliklinika 783 49 Lutín, Jana Sigmunda 87, okres Olomouc, kraj Olomoucký",0.029,2010-11-25,2019-11-30
13.4296479280641,49.7340099576367,"FVE Ve Višňovce 326 00 Plzeň, Ve Višňovce 647/32b, okres Plzeň-město, kraj Plzeňský",0.01,2010-11-11,2019-11-30
14.055376986647,49.8918882615257,"FVE MY DVA 4 LES s.r.o. 414,96 kWp - Suchomasty 267 22 Suchomasty, Suchomasty, okres Beroun, kraj Středočeský",0.415,2010-10-18,2019-11-30
14.9772753439093,50.0010692944732,"FVE Kouřim 281 61 Kouřim, Komenského 209, okres Kolín, kraj Středočeský",0.022,2010-10-19,2019-11-30
14.9384175281376,50.0050621506398,"Dobré Pole 281 63 Vitice, Vitice, okres Kolín, kraj Středočeský",0.012,2010-10-19,2019-11-30
14.9771465290158,50.0017413264566,"Komenského 128, Kouřim 28161 281 61 Kouřim, Komenského 128, okres Kolín, kraj Středočeský",0.005,2010-10-19,2019-11-30
15.9294415460969,49.3513713614419,"FVE SOLARD1 s.r.o. 594 41 Uhřínov, Uhřínov, okres Žďár nad Sázavou, kraj Vysočina",0.209,2010-11-05,2019-11-30
12.6432820637082,49.7889122457627,"FVE Garáže Rapotín 347 01 Tachov, Rapotínská, okres Tachov, kraj Plzeňský",0.028,2010-11-12,2019-11-30
17.8349954497133,49.9193840890474,"FVE - KOVOSOLAR 747 57 Slavkov, Slezská 316, okres Opava, kraj Moravskoslezský",0.03,2010-11-13,2019-11-30
13.4417416325324,50.4548926632898,"C1 430 01 Chomutov, Chomutov, okres Chomutov, kraj Ústecký",1.305,2010-11-23,2019-11-30
13.4336610854693,50.4566641606913,"C3 431 11 Chomutov, Chomutov, okres Chomutov, kraj Ústecký",1.131,2010-11-01,2019-11-30
14.2338753541687,50.7767493927116,"FVE ARMEX DĚČÍN 405 02 Děčín, Folknářská 1246/21, okres Děčín, kraj Ústecký",0.098,2010-11-05,2019-11-30
17.4062409375243,50.2239516887851,"Bioenergy FVE & HE,s.r.o. 793 76 Zlaté Hory, Zlaté Hory 829, okres Jeseník, kraj Olomoucký",0.089,2010-12-16,2019-11-30
13.4153217101719,49.7532248828734,"FVE Lucerna 312 00 Plzeň, Masarykova 448/90, okres Plzeň-město, kraj Plzeňský",0.048,2010-10-26,2019-11-30
16.9049047744003,49.1143046121382,"FVE 250kW Nížkovice 684 01 Nížkovice, Nížkovice, okres Vyškov, kraj Jihomoravský",0.25,2010-10-27,2019-11-30
13.3105826431965,50.1802236429016,"FVE GELA 439 82 Vroutek, Vroutek, okres Louny, kraj Ústecký",0.2,2010-11-04,2019-11-30
16.1098739098807,49.3851259345779,"FVE Křižanov 594 51 Křižanov, Dlouhá 97, okres Žďár nad Sázavou, kraj Vysočina",0.005,2010-10-18,2019-11-30
16.6213834865285,49.0934138199942,"FVE Mitura 664 61 Rajhradice, Hlavní 295, okres Brno-venkov, kraj Jihomoravský",0.005,2010-11-03,2019-11-30
13.8067213656276,49.8859216979598,"FVE 53,46 kWp, Líšná 46 338 08 Líšná, Líšná 46, okres Rokycany, kraj Plzeňský",0.05,2010-10-19,2019-11-30
13.0731796087689,49.5447173598675,"FVE Staňkov 345 61 Staňkov, Staňkov, okres Domažlice, kraj Plzeňský",0.2,2010-11-11,2019-11-30
17.2301384779588,49.3535319455244,"FVE 250 kW Hruška 798 27 Hruška, Hruška, okres Prostějov, kraj Olomoucký",0.25,2010-11-15,2019-11-30
16.2407179695987,49.5148037689915,"FVE Loukota 593 01 Bystřice nad Pernštejnem, Průmyslová, okres Žďár nad Sázavou, kraj Vysočina",0.061,2010-10-19,2019-11-30
13.3665525629622,50.3039881978127,"FVE - SASME 438 01 Račetice, Račetice, okres Chomutov, kraj Ústecký",0.03,2010-11-17,2019-11-30
13.6385590076443,50.5145906271659,"FVE-J. Š. Baara 1882 434 01 Most, J. Š. Baara 1882, okres Most, kraj Ústecký",0.005,2010-10-26,2019-11-30
12.2856039900497,50.1631676950889,"FVE MIlada Körnigová 350 02 Hazlov, Hazlov 464, okres Cheb, kraj Karlovarský",0.029,2010-12-01,2019-11-30
